Date,Session ID,Time,Hall,Session Type,Title,Chairs,Presentation ID,Presentation Time,Presentation Title,Presenter
11 April 2025,EW071,16:15 - 18:15,15,Educational Session,The rare art of writing scientific articles: from conception to submission,Marlieke De Kraker; Switzerland); Mical Paul; Israel),W0206,16:35,,"Constructing your manuscript for an original 
article Jesús Rodríguez-Baño (Seville, Spain)"
11 April 2025,EW071,16:15 - 18:15,15,Educational Session,The rare art of writing scientific articles: from conception to submission,Marlieke De Kraker; Switzerland); Mical Paul; Israel),W0208,17:15,,"Selecting the best journal for my manuscript Andre 
Kalil (Omaha, United States)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),Y069,16:15,- 18:15,"Hall 16
2-hour Symposium
Controlled human infection models
Chairs Frederick Hayden (Charlottesville, United States)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),S0197,16:15,,"Updates on the dengue human infection 
model Kirsten Lyke (Baltimore, United States)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),S0198,16:45,,"CHIM in endemic countries Melissa Kapulu (Kilifi, 
Kenya)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),S0199,17:15,,"Controlled human infection models of parasitic 
infections Meta Roestenberg (Leiden, Netherlands)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),S0200,17:45,,"Controlled human infection models of non-typhoidal 
SalmonellaMalick Gibani (London, United Kingdom)"
11 April 2025,ME062,14:45 - 15:45,16,Meet-the-Expert,Untangling the web: antimicrobial dose adjustments in renal impairment,,M0172,14:45,,"Claire Roger (Nimes, France)"
11 April 2025,ME062,14:45 - 15:45,16,Meet-the-Expert,Untangling the web: antimicrobial dose adjustments in renal impairment,,M0173,14:57,,"Isabel Spriet (Leuven, Belgium)"
11 April 2025,SY057,14:45 - 15:45,2,,,Marc J.M. Bonten; Netherlands); Karin Thursky; Australia),S0162,14:45,Pro:,"maximising outcomes with evidence-based 
useEvangelos Giamarellos-Bourboulis (Athens, 
Greece)"
11 April 2025,SY057,14:45 - 15:45,2,,,Marc J.M. Bonten; Netherlands); Karin Thursky; Australia),S0163,15:15,Con:,the risks of routine (over)
11 April 2025,SY058,14:45 - 15:45,4,,,Nicolas Mueller; Switzerland); Alessandra Mularoni; Italy),Y058,14:45,- 15:45,"Hall 4
1-hour Symposium
Top papers in transplant ID
Chairs Nicolas Mueller (Zurich, Switzerland)"
11 April 2025,SY058,14:45 - 15:45,4,,,Nicolas Mueller; Switzerland); Alessandra Mularoni; Italy),S0164,14:45,,"Top 10 papers in infections in SOT Patricia Munoz 
(Madrid, Spain)"
11 April 2025,SY058,14:45 - 15:45,4,,,Nicolas Mueller; Switzerland); Alessandra Mularoni; Italy),S0165,15:15,,"Top 10 paper in infections in HCT and cellular 
therapy Joshua Hill (Seattle, United States)"
11 April 2025,OS025,14:45 - 15:45,5,1-hour Oral Session,Bacterial battles: a paediatric perspective on infections and interventions,Angelika Berger; Julie Toubiana; France); O0175  Strong Alignment Between National Standard; Treatment Guidelines and WHO AWaRe Book; Recommendations for Primary Care Pediatric; Infections D. Dona*; Italy); D. Donà; G.; Brigadoi; A. Cantarutti; M. Masetti; G. Autore; S.; Mathur; M. Sharland; S.M.R. Esposito; O0176  Correlation between antibiotic consumption and; digestive colonization with multidrug-resistant; Enterobacterales  in a paediatric haematology; department S. Frigui Ep Oueslati*; Tunisia); N.; Fitouri; S. Frigui; Y. Chebbi; I. Fezaa; M. Ouederni; C.; Drira; W. Achour; O0177  Interleukin-6 as a diagnostic biomarker for sepsis in; neonates; children and pregnant women – a real-; world cohort study Sean Olann Whelan; Ireland); O0178  Impact of rapid diagnostic stewardship interventions; to reduce blood culture utilization in a pediatric; medical center E. Vaugon*; United; States); C. Costales; T. Barter; L. Posch; E. Orgel; J.; Dien Bard; O0179  Infective endocarditis: A Decade of Experience at a; Tertiary Pediatric Care Centre M. De Luca*; Italy); R. Iacobelli; S. Samperi; S. Mercadante; L.; Romani; L. Ragni; P. Bruno; G. Brancaccio; F.I. Calò; Carducci; P. Bernaschi; A. Rizza; L. Lancella; L. Galletti,,,,
11 April 2025,EW071,16:15 - 18:15,15,Educational Session,The rare art of writing scientific articles: from conception to submission,Marlieke De Kraker; Switzerland); Mical Paul; Israel),W0205,16:15,Expressing yourself correctly:,"writing tips Angela 
Huttner (Geneva, Switzerland)"
11 April 2025,EW071,16:15 - 18:15,15,Educational Session,The rare art of writing scientific articles: from conception to submission,Marlieke De Kraker; Switzerland); Mical Paul; Israel),W0206,16:35,,"Constructing your manuscript for an original 
article Jesús Rodríguez-Baño (Seville, Spain)"
11 April 2025,EW071,16:15 - 18:15,15,Educational Session,The rare art of writing scientific articles: from conception to submission,Marlieke De Kraker; Switzerland); Mical Paul; Israel),W0208,17:15,,"Selecting the best journal for my manuscript Andre 
Kalil (Omaha, United States)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),Y069,16:15,- 18:15,"Hall 16
2-hour Symposium
Controlled human infection models
Chairs Frederick Hayden (Charlottesville, United States)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),S0197,16:15,,"Updates on the dengue human infection 
model Kirsten Lyke (Baltimore, United States)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),S0198,16:45,,"CHIM in endemic countries Melissa Kapulu (Kilifi, 
Kenya)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),S0199,17:15,,"Controlled human infection models of parasitic 
infections Meta Roestenberg (Leiden, Netherlands)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),S0200,17:45,,"Controlled human infection models of non-typhoidal 
SalmonellaMalick Gibani (London, United Kingdom)"
11 April 2025,SY069,16:15 - 18:15,16,2-hour Symposium,Controlled human infection models,Frederick Hayden; United States); Nikolai Siemens; Germany),F033,16:15,- 17:15,"Arena 2
ePoster Flash Session
Current treatment options for invasive fungal infections
Chair Andreas H. Groll (Münster, Germany)"
11 April 2025,SY067,16:15 - 18:15,11,2-hour Symposium,STIs: an ongoing crisis,Dagmar Heuer; Germany); Tomislav Mestrovic; Croatia),S0189,16:15,,"STI treatment options are running out due to 
AMR Magnus Unemo (Örebro, Sweden)"
11 April 2025,SY067,16:15 - 18:15,11,2-hour Symposium,STIs: an ongoing crisis,Dagmar Heuer; Germany); Tomislav Mestrovic; Croatia),S0190,16:45,,"Genomic surveillance of Neisseria gonorrhoeae  
strains Petra Wolffs (Maastricht, Netherlands)"
11 April 2025,SY067,16:15 - 18:15,11,2-hour Symposium,STIs: an ongoing crisis,Dagmar Heuer; Germany); Tomislav Mestrovic; Croatia),S0191,17:15,,"Evolutionary insights into syphilis and Treponema 
pallidumMathew Beale (Hinxton, United Kingdom)"
11 April 2025,SY067,16:15 - 18:15,11,2-hour Symposium,STIs: an ongoing crisis,Dagmar Heuer; Germany); Tomislav Mestrovic; Croatia),S0192,17:45,,"Challenges in chlamydial STI infections Cecile Bebear 
(Bordeaux, France)"
11 April 2025,SY068,16:15 - 18:15,12,2-hour Symposium,Tick-borne encephalitis: contemporary diagnosis and management,Joanna Maria Zajkowska; Poland); Dace Zavadska; Latvia),S0193,16:15,Tick-borne encephalitis:,"immune response and 
clinical experience Sara Gredmark Russ (Stockholm, 
Sweden)"
11 April 2025,SY068,16:15 - 18:15,12,2-hour Symposium,Tick-borne encephalitis: contemporary diagnosis and management,Joanna Maria Zajkowska; Poland); Dace Zavadska; Latvia),S0194,16:45,,"TBE immune responses and vaccine 
effectiveness Karin Stiasny (Vienna, Austria)"
11 April 2025,SY068,16:15 - 18:15,12,2-hour Symposium,Tick-borne encephalitis: contemporary diagnosis and management,Joanna Maria Zajkowska; Poland); Dace Zavadska; Latvia),S0195,17:15,NS1 antibodies:,"diagnostics and screening of 
seroprevalence of TBE virus infection Gerhard 
Dobler (Munich, Germany)"
11 April 2025,SY068,16:15 - 18:15,12,2-hour Symposium,Tick-borne encephalitis: contemporary diagnosis and management,Joanna Maria Zajkowska; Poland); Dace Zavadska; Latvia),S0196,17:45,Treatment for TBE: where do we stand?,"Daniel 
Ruzek (Brno, Czech Republic)"
11 April 2025,LB006,16:15 - 18:15,13,ePoster Flash Session,"Surgical site infections: epidemiology, risk factors, and prevention strategies",Julia Anna Bielicki; United Kingdom); Vance Fowler; United States),L0031,16:15,"Introduction ,","Julia Anna Bielicki (London, United 
Kingdom)"
11 April 2025,LB006,16:15 - 18:15,13,ePoster Flash Session,"Surgical site infections: epidemiology, risk factors, and prevention strategies",Julia Anna Bielicki; United Kingdom); Vance Fowler; United States),L0033,16:30,,Benzylpenicillin versus (flu)
11 April 2025,LB006,16:15 - 18:15,13,ePoster Flash Session,"Surgical site infections: epidemiology, risk factors, and prevention strategies",Julia Anna Bielicki; United Kingdom); Vance Fowler; United States),L0034,16:45,,Cefazolin versus (flu)
11 April 2025,LB006,16:15 - 18:15,13,ePoster Flash Session,"Surgical site infections: epidemiology, risk factors, and prevention strategies",Julia Anna Bielicki; United Kingdom); Vance Fowler; United States),F033,16:15,- 17:15,"Arena 2
ePoster Flash Session
Current treatment options for invasive fungal infections
Chair Andreas H. Groll (Münster, Germany)"
11 April 2025,SY067,16:15 - 18:15,11,2-hour Symposium,STIs: an ongoing crisis,Dagmar Heuer; Germany); Tomislav Mestrovic; Croatia),S0189,16:15,,"STI treatment options are running out due to 
AMR Magnus Unemo (Örebro, Sweden)"
11 April 2025,SY067,16:15 - 18:15,11,2-hour Symposium,STIs: an ongoing crisis,Dagmar Heuer; Germany); Tomislav Mestrovic; Croatia),S0190,16:45,,"Genomic surveillance of Neisseria gonorrhoeae  
strains Petra Wolffs (Maastricht, Netherlands)"
11 April 2025,SY067,16:15 - 18:15,11,2-hour Symposium,STIs: an ongoing crisis,Dagmar Heuer; Germany); Tomislav Mestrovic; Croatia),S0191,17:15,,"Evolutionary insights into syphilis and Treponema 
pallidumMathew Beale (Hinxton, United Kingdom)"
11 April 2025,SY067,16:15 - 18:15,11,2-hour Symposium,STIs: an ongoing crisis,Dagmar Heuer; Germany); Tomislav Mestrovic; Croatia),S0192,17:45,,"Challenges in chlamydial STI infections Cecile Bebear 
(Bordeaux, France)"
11 April 2025,SY068,16:15 - 18:15,12,2-hour Symposium,Tick-borne encephalitis: contemporary diagnosis and management,Joanna Maria Zajkowska; Poland); Dace Zavadska; Latvia),S0193,16:15,Tick-borne encephalitis:,"immune response and 
clinical experience Sara Gredmark Russ (Stockholm, 
Sweden)"
11 April 2025,SY068,16:15 - 18:15,12,2-hour Symposium,Tick-borne encephalitis: contemporary diagnosis and management,Joanna Maria Zajkowska; Poland); Dace Zavadska; Latvia),S0194,16:45,,"TBE immune responses and vaccine 
effectiveness Karin Stiasny (Vienna, Austria)"
11 April 2025,SY068,16:15 - 18:15,12,2-hour Symposium,Tick-borne encephalitis: contemporary diagnosis and management,Joanna Maria Zajkowska; Poland); Dace Zavadska; Latvia),S0195,17:15,NS1 antibodies:,"diagnostics and screening of 
seroprevalence of TBE virus infection Gerhard 
Dobler (Munich, Germany)"
11 April 2025,SY068,16:15 - 18:15,12,2-hour Symposium,Tick-borne encephalitis: contemporary diagnosis and management,Joanna Maria Zajkowska; Poland); Dace Zavadska; Latvia),S0196,17:45,Treatment for TBE: where do we stand?,"Daniel 
Ruzek (Brno, Czech Republic)"
11 April 2025,LB006,16:15 - 18:15,13,,,Julia Anna Bielicki; United Kingdom); Vance Fowler; United States),L0031,16:15,"Introduction ,","Julia Anna Bielicki (London, United 
Kingdom)"
11 April 2025,LB006,16:15 - 18:15,13,,,Julia Anna Bielicki; United Kingdom); Vance Fowler; United States),L0033,16:30,,Benzylpenicillin versus (flu)
11 April 2025,LB006,16:15 - 18:15,13,,,Julia Anna Bielicki; United Kingdom); Vance Fowler; United States),L0034,16:45,,Cefazolin versus (flu)
11 April 2025,LB006,16:15 - 18:15,13,,,Julia Anna Bielicki; United Kingdom); Vance Fowler; United States),L0035,17:00,,"Cloxacillin versus cefazolin for methicillin-susceptible 
Staphylococcus aureus bacteraemia (CloCeBa)"
11 April 2025,LB006,16:15 - 18:15,13,,,Julia Anna Bielicki; United Kingdom); Vance Fowler; United States),L0036,17:15,,"Trial Discussion Julia Anna Bielicki (London, United 
Kingdom)"
11 April 2025,LB006,16:15 - 18:15,13,,,Julia Anna Bielicki; United Kingdom); Vance Fowler; United States),L0037,17:30,,"Trial Discussion Vance Fowler (Durham, United 
States)"
11 April 2025,OS032,16:15 - 18:15,14,,,Eeva Broberg; Sweden); Florian Krammer; United States); O0222  Human metapneumovirus infections in hospitalized; adults compared to respiratory syncytial virus and; influenza infections over ten years in France P.; Loubet*; France); S. Guitton; R. Simon; L.; Lefrancois; L.B. Luong Nguyen; P. Vanhems; F.; Laine; F. Galtier; X. Duval; B. Lina; M. Valette; G.; Lagathu; V. Foulogne; N. Houhou-Fidhou; A.S.; L'honneur; F. Carrat; L. Meyer; C. Durier; O. Launay; O0223  Unveiling animal susceptibility to influenza viruses; (H1N1(pdm09) and H5N1 HPAIV) using animal-; derived respiratory organoids F. Tarrés-Freixas*; (Bellaterra; Spain); G. Ceada; N. Navarro; M. Pérez-; Simó; N. Carmona-Vicente; L. Bonillo-Lopez; A.; Moreno; C. López; J. Segalés; N. Majó; K.; Kochanowski; J. Vergara-Alert; O0224  Exploring the impact of acute lung hypoxia on CD8; T cell phenotypes following severe influenza; infection. B. Huckestein*; United States); P. Thomas; O0225  Virological characterisation of RSV after Nirsevimab; Breakthrough Infections in a Multicentre; Observational Real-world Study in France S.; Fourati*; France); A. Reslan; J. Bourret; Y.; Rahou; L. Chollet; S. Pillet; P. Tremeaux; N. Candace; Dossou; E. Gault; M. Salmona; B.M. Imbert; A.; Mirand; S. Larrat; A. Moisan; S. Marot; A.; Schnuriger; N. Veyrenche; I. Engelmann; L. Handala; A. Henry; V. Stephan; S. Brichler; V. Avettand-; Fenoel; N. Zemali; C. Lefeuvre; C. Pronier; L.; Deroche; M.C. Jaffar; L. Mouna; C. François; A.; Regueme; C. Hartard; S. Roger; F. Gallais; A. Ly; C.; Rodriguez; G. Dos Santos; J. Buchrieser; O.; Schwartz; J.M. Pawlotsky; F. Lemoine; E. Audureau; M.A. Rameix-Welti; O0226  Baseline immunity to highly pathogenic avian; influenza viruses in a healthcare worker cohort C.; Geurts Van Kessel*; Netherlands); M.; Power; W. Rijnink; L. Gommers; T. Bestebroer; W.; Soochit; W. Tan; B. Verstrepen; S. Bogers; G. Van; Nierop; R. Sikkema; A. Grifoni; A. Sette; M.; Koopmans; R. Fouchier; M. Richard; R. De Vries; C.; Geurtsvankessel; O0227  Impact of reinfection on post-acute sequelae of; COVID-19 over multi-organ systems J. Tan*; (Singapore; Singapore); J.T. Lim; L.E. Wee; C.; Chiew; B. Ong; D. Lye; O0228  Clinical and economic burden of respiratory; syncytial virus in adults with acute respiratory; infections – a Danish nationwide cohort; study Stanislava Bratkovic; Denmark); O0229  The burden of respiratory syncytial virus in children; <3 years old presenting to primary; secondary and; tertiary care in England: report from the STOP RSV; prospective surveillance study E. Carter*; United Kingdom); H. Hill; D. Ferreira; A. Collins; C.; Solórzano; L. Mclellan; L. Kerruish; F. Fyles; S.; Drysdale; P. Gonzalez-Dias; G. Duncan; K. Davies; P.; Crozier; P. Saunderson; R. Kramer; M. Bangert; N.; Vassilouthis; S. Messahel; B. Caroline; S. Brearey; J. Bernatoniene; S. Bhowmik; J. Perry; P. Mottram; P.; Mcnamara; D. Lewis; N. Van Kinnekan; A. Finn; O0230  Targeted metagenomic sequencing of influenza; RSV; and symptomatic respiratory infections from; UK healthcare workers M. Knoll*; United; Kingdom); L. Findlater; B. Katie; J. Wagner; T. Diego; D. Rajan; S. Frances Field; S. Thurston; A. Wong; B.; Hyatt; N. Thesin; J. Robinson; R. Yeadon; A. Galvin; B. Blane; Y.L. Huang; K. Howe; M. Forbes; K.; Figueroa; F. Schwach; S. Stott; A. Marhino; A. Frick-; Kretschmer; B. Dave; T. Maddison; S. Hopkins; S.; Foulkes; J. Islam; A. Atti; V. Hall; E. Harrison,,,,
11 April 2025,SY064,16:15 - 18:15,2,2-hour Symposium,PK/PD to avoid emergence of resistance?,Anne-Grete Märtson; Netherlands); Joseph Meletiadis; Greece),S0177,16:15,PK/,"PD and antibacterial therapy Dolors Soy-Muner 
(Barcelona, Spain)"
11 April 2025,SY064,16:15 - 18:15,2,2-hour Symposium,PK/PD to avoid emergence of resistance?,Anne-Grete Märtson; Netherlands); Joseph Meletiadis; Greece),S0178,16:45,PK/,"PD and antifungal therapy Roger Brüggemann 
(Nijmegen, Netherlands)"
