session_id,session_type,session_title,session_date,session_location,presentation_id,presentation_time,presentation_title,speaker_name,speaker_affiliation
57,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607462,2:20 PM - 2:40 PM,Nitazoxanide Should Not Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Con,"Terri Stillwell, MD, MPH (she/her/hers)",
57,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607459,2:40 PM - 2:57 PM,Pediatric Infectious Diseases Fellowship Should Be Two Years,"Angie Myers, MD, MPH (she/her/hers)",
58,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607477,1:30 PM - 1:55 PM,HAI Surveillance in the Digital Era: From Analog to Algorithm,Raymund Dantes,
58,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607466,1:55 PM - 2:20 PM,"Smart Bugs, Smarter Models: AI’s Role in Tracking Hospital Pathogens","Gregory R. Madden, MD, MSDS (he/him/his)",
58,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607461,2:20 PM - 2:45 PM,"Facing the Challenges and Pitfalls of LLMs, ChatGPT and the Policy Maze in Health Care Epidemiology","Westyn Branch-Elliman, MD, MMSc",
59,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607478,1:30 PM - 1:55 PM,What's Hot in HIV Basic Sciences,"Marina Caskey, MD",
59,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607467,1:55 PM - 2:20 PM,What's Hot in HIV Clinical Sciences,"Colleen F. Kelley, MD, MPH (she/her/hers)",
59,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607460,2:20 PM - 2:45 PM,What's Hot in ID Basic Sciences,"David A. Relman, MD (he/him/his)",
60,Symposium,2 - Beyond The 101: Pondering Perplexing Prescribing Issues,"Sunday, October 19, 2025",B206,1607475,1:30 PM - 2:05 PM,Oral Beta-Lactams for Severe Gram-Positive Infections – Ready for Prime Time?,"Cynthia T. Nguyen, PharmD",
60,Symposium,2 - Beyond The 101: Pondering Perplexing Prescribing Issues,"Sunday, October 19, 2025",B206,1607463,2:05 PM - 2:40 PM,Is There an Optimal Dosing Strategy for Dalbavancin and Oritavancin in Deep-Seated Infections?,"Kyle C. Molina, Pharm.D.",
61,Symposium,6 - Microbiome Research in Pediatric Populations: From Association to Application,"Sunday, October 19, 2025",B401-B402,1607476,1:30 PM - 2:05 PM,Modeling Maternal-Child Microbiome Interactions in Pediatric Malnutrition,Carrie Cowardin,
61,Symposium,6 - Microbiome Research in Pediatric Populations: From Association to Application,"Sunday, October 19, 2025",B401-B402,1607464,2:05 PM - 2:40 PM,Gut Microbial Influences on Host Responses: HIV Acquisition and Control,"Ria Goswani, PhD (she/her/hers)",
62,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607479,1:30 PM - 1:48 PM,Ceftriaxone Can Be Used for Invasive MSSA Infections - Pro,"Zach Willis, MD, MPH (he/him/his)",
62,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607468,1:48 PM - 2:05 PM,Ceftriaxone Should Not Be Used for Invasive MSSA Infections - Con,"Rebecca Same, MD (she/her/hers)",
62,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607465,2:05 PM - 2:20 PM,Nitazoxanide Should Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Pro,"Andi L. Shane, MD, MPH, MSc (she/her/hers)",
62,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607462,2:20 PM - 2:40 PM,Nitazoxanide Should Not Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Con,"Terri Stillwell, MD, MPH (she/her/hers)",
62,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607454,2:57 PM - 3:15 PM,Pediatric Infectious Diseases Fellowship Should Be Three Years,"Scott James, MD",
63,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607478,1:30 PM - 1:55 PM,What's Hot in HIV Basic Sciences,"Marina Caskey, MD",
63,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607467,1:55 PM - 2:20 PM,What's Hot in HIV Clinical Sciences,"Colleen F. Kelley, MD, MPH (she/her/hers)",
63,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607456,2:45 PM - 3:15 PM,What's Hot in ID Clinical Sciences,"Patty W. Wright, MD (she/her/hers)",
64,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607477,1:30 PM - 1:55 PM,HAI Surveillance in the Digital Era: From Analog to Algorithm,Raymund Dantes,
64,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607466,1:55 PM - 2:20 PM,"Smart Bugs, Smarter Models: AI’s Role in Tracking Hospital Pathogens","Gregory R. Madden, MD, MSDS (he/him/his)",
64,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607455,2:45 PM - 3:15 PM,From Theory to Practice? LLMs and the Quest for HAI Surveillance Precision,"Jorge Salinas, MD",
65,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607479,1:30 PM - 1:48 PM,Ceftriaxone Can Be Used for Invasive MSSA Infections - Pro,"Zach Willis, MD, MPH (he/him/his)",
65,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607468,1:48 PM - 2:05 PM,Ceftriaxone Should Not Be Used for Invasive MSSA Infections - Con,"Rebecca Same, MD (she/her/hers)",
65,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607465,2:05 PM - 2:20 PM,Nitazoxanide Should Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Pro,"Andi L. Shane, MD, MPH, MSc (she/her/hers)",
65,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607459,2:40 PM - 2:57 PM,Pediatric Infectious Diseases Fellowship Should Be Two Years,"Angie Myers, MD, MPH (she/her/hers)",
65,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607454,2:57 PM - 3:15 PM,Pediatric Infectious Diseases Fellowship Should Be Three Years,"Scott James, MD",
66,Symposium,2 - Beyond The 101: Pondering Perplexing Prescribing Issues,"Sunday, October 19, 2025",B206,1607475,1:30 PM - 2:05 PM,Oral Beta-Lactams for Severe Gram-Positive Infections – Ready for Prime Time?,"Cynthia T. Nguyen, PharmD",
66,Symposium,2 - Beyond The 101: Pondering Perplexing Prescribing Issues,"Sunday, October 19, 2025",B206,1607457,2:40 PM - 3:15 PM,Can We Use Ceftriaxone Susceptibility to Interpret Susceptibility to Third-Generation Oral Cephalosporins?,"Pranita Tamma, MD, MHS",
67,Symposium,6 - Microbiome Research in Pediatric Populations: From Association to Application,"Sunday, October 19, 2025",B401-B402,1607476,1:30 PM - 2:05 PM,Modeling Maternal-Child Microbiome Interactions in Pediatric Malnutrition,Carrie Cowardin,
67,Symposium,6 - Microbiome Research in Pediatric Populations: From Association to Application,"Sunday, October 19, 2025",B401-B402,1607458,2:40 PM - 3:15 PM,Bridging the Gap: Microbiota-Directed Therapies in Pediatric Populations,"Maribeth Nicholson, MD, MPH",
68,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607479,1:30 PM - 1:48 PM,Ceftriaxone Can Be Used for Invasive MSSA Infections - Pro,"Zach Willis, MD, MPH (he/him/his)",
68,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607468,1:48 PM - 2:05 PM,Ceftriaxone Should Not Be Used for Invasive MSSA Infections - Con,"Rebecca Same, MD (she/her/hers)",
68,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607462,2:20 PM - 2:40 PM,Nitazoxanide Should Not Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Con,"Terri Stillwell, MD, MPH (she/her/hers)",
68,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607459,2:40 PM - 2:57 PM,Pediatric Infectious Diseases Fellowship Should Be Two Years,"Angie Myers, MD, MPH (she/her/hers)",
68,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607454,2:57 PM - 3:15 PM,Pediatric Infectious Diseases Fellowship Should Be Three Years,"Scott James, MD",
69,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607477,1:30 PM - 1:55 PM,HAI Surveillance in the Digital Era: From Analog to Algorithm,Raymund Dantes,
69,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607461,2:20 PM - 2:45 PM,"Facing the Challenges and Pitfalls of LLMs, ChatGPT and the Policy Maze in Health Care Epidemiology","Westyn Branch-Elliman, MD, MMSc",
69,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607455,2:45 PM - 3:15 PM,From Theory to Practice? LLMs and the Quest for HAI Surveillance Precision,"Jorge Salinas, MD",
70,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607478,1:30 PM - 1:55 PM,What's Hot in HIV Basic Sciences,"Marina Caskey, MD",
70,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607460,2:20 PM - 2:45 PM,What's Hot in ID Basic Sciences,"David A. Relman, MD (he/him/his)",
70,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607456,2:45 PM - 3:15 PM,What's Hot in ID Clinical Sciences,"Patty W. Wright, MD (she/her/hers)",
71,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607479,1:30 PM - 1:48 PM,Ceftriaxone Can Be Used for Invasive MSSA Infections - Pro,"Zach Willis, MD, MPH (he/him/his)",
71,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607465,2:05 PM - 2:20 PM,Nitazoxanide Should Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Pro,"Andi L. Shane, MD, MPH, MSc (she/her/hers)",
71,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607462,2:20 PM - 2:40 PM,Nitazoxanide Should Not Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Con,"Terri Stillwell, MD, MPH (she/her/hers)",
71,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607459,2:40 PM - 2:57 PM,Pediatric Infectious Diseases Fellowship Should Be Two Years,"Angie Myers, MD, MPH (she/her/hers)",
71,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607454,2:57 PM - 3:15 PM,Pediatric Infectious Diseases Fellowship Should Be Three Years,"Scott James, MD",
72,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607477,1:30 PM - 1:55 PM,HAI Surveillance in the Digital Era: From Analog to Algorithm,Raymund Dantes,
72,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607466,1:55 PM - 2:20 PM,"Smart Bugs, Smarter Models: AI’s Role in Tracking Hospital Pathogens","Gregory R. Madden, MD, MSDS (he/him/his)",
72,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607461,2:20 PM - 2:45 PM,"Facing the Challenges and Pitfalls of LLMs, ChatGPT and the Policy Maze in Health Care Epidemiology","Westyn Branch-Elliman, MD, MMSc",
72,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607455,2:45 PM - 3:15 PM,From Theory to Practice? LLMs and the Quest for HAI Surveillance Precision,"Jorge Salinas, MD",
73,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607478,1:30 PM - 1:55 PM,What's Hot in HIV Basic Sciences,"Marina Caskey, MD",
73,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607467,1:55 PM - 2:20 PM,What's Hot in HIV Clinical Sciences,"Colleen F. Kelley, MD, MPH (she/her/hers)",
73,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607460,2:20 PM - 2:45 PM,What's Hot in ID Basic Sciences,"David A. Relman, MD (he/him/his)",
73,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607456,2:45 PM - 3:15 PM,What's Hot in ID Clinical Sciences,"Patty W. Wright, MD (she/her/hers)",
74,Symposium,4 - Wrestling With Measles in 2026,"Sunday, October 19, 2025",B312-B313,1665836,1:45 PM - 1:55 PM,Defining the Rink: The international Landscape of Measles Outbreaks,"Manisha Patel, MD MS MBA (she/her/hers)",
74,Symposium,4 - Wrestling With Measles in 2026,"Sunday, October 19, 2025",B312-B313,1665838,1:55 PM - 2:20 PM,Fighting With Kid Gloves: Perinatal and Congenital Measles in the Canadian Outbreak,"Michelle Science, MD",
74,Symposium,4 - Wrestling With Measles in 2026,"Sunday, October 19, 2025",B312-B313,1665837,2:20 PM - 2:45 PM,The Finisher: Engaging Under-Vaccinated Communities for Public Health Action,Tom McCleaf,
74,Symposium,4 - Wrestling With Measles in 2026,"Sunday, October 19, 2025",B312-B313,1665833,2:45 PM - 3:15 PM,Planning a Clean Finish: Local Logistics in Responding to Measles Exposures,"Jennifer Rosen, MD (she/her/hers)",
75,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607479,1:30 PM - 1:48 PM,Ceftriaxone Can Be Used for Invasive MSSA Infections - Pro,"Zach Willis, MD, MPH (he/him/his)",
75,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607468,1:48 PM - 2:05 PM,Ceftriaxone Should Not Be Used for Invasive MSSA Infections - Con,"Rebecca Same, MD (she/her/hers)",
75,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607465,2:05 PM - 2:20 PM,Nitazoxanide Should Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Pro,"Andi L. Shane, MD, MPH, MSc (she/her/hers)",
75,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607462,2:20 PM - 2:40 PM,Nitazoxanide Should Not Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Con,"Terri Stillwell, MD, MPH (she/her/hers)",
75,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607459,2:40 PM - 2:57 PM,Pediatric Infectious Diseases Fellowship Should Be Two Years,"Angie Myers, MD, MPH (she/her/hers)",
75,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607454,2:57 PM - 3:15 PM,Pediatric Infectious Diseases Fellowship Should Be Three Years,"Scott James, MD",
76,Symposium,6 - Microbiome Research in Pediatric Populations: From Association to Application,"Sunday, October 19, 2025",B401-B402,1607476,1:30 PM - 2:05 PM,Modeling Maternal-Child Microbiome Interactions in Pediatric Malnutrition,Carrie Cowardin,
76,Symposium,6 - Microbiome Research in Pediatric Populations: From Association to Application,"Sunday, October 19, 2025",B401-B402,1607464,2:05 PM - 2:40 PM,Gut Microbial Influences on Host Responses: HIV Acquisition and Control,"Ria Goswani, PhD (she/her/hers)",
76,Symposium,6 - Microbiome Research in Pediatric Populations: From Association to Application,"Sunday, October 19, 2025",B401-B402,1607458,2:40 PM - 3:15 PM,Bridging the Gap: Microbiota-Directed Therapies in Pediatric Populations,"Maribeth Nicholson, MD, MPH",
77,Symposium,2 - Beyond The 101: Pondering Perplexing Prescribing Issues,"Sunday, October 19, 2025",B206,1607475,1:30 PM - 2:05 PM,Oral Beta-Lactams for Severe Gram-Positive Infections – Ready for Prime Time?,"Cynthia T. Nguyen, PharmD",
77,Symposium,2 - Beyond The 101: Pondering Perplexing Prescribing Issues,"Sunday, October 19, 2025",B206,1607463,2:05 PM - 2:40 PM,Is There an Optimal Dosing Strategy for Dalbavancin and Oritavancin in Deep-Seated Infections?,"Kyle C. Molina, Pharm.D.",
77,Symposium,2 - Beyond The 101: Pondering Perplexing Prescribing Issues,"Sunday, October 19, 2025",B206,1607457,2:40 PM - 3:15 PM,Can We Use Ceftriaxone Susceptibility to Interpret Susceptibility to Third-Generation Oral Cephalosporins?,"Pranita Tamma, MD, MHS",
78,Symposium,2 - Beyond The 101: Pondering Perplexing Prescribing Issues,"Sunday, October 19, 2025",B206,1607463,2:05 PM - 2:40 PM,Is There an Optimal Dosing Strategy for Dalbavancin and Oritavancin in Deep-Seated Infections?,"Kyle C. Molina, Pharm.D.",
78,Symposium,2 - Beyond The 101: Pondering Perplexing Prescribing Issues,"Sunday, October 19, 2025",B206,1607457,2:40 PM - 3:15 PM,Can We Use Ceftriaxone Susceptibility to Interpret Susceptibility to Third-Generation Oral Cephalosporins?,"Pranita Tamma, MD, MHS",
79,Symposium,6 - Microbiome Research in Pediatric Populations: From Association to Application,"Sunday, October 19, 2025",B401-B402,1607464,2:05 PM - 2:40 PM,Gut Microbial Influences on Host Responses: HIV Acquisition and Control,"Ria Goswani, PhD (she/her/hers)",
79,Symposium,6 - Microbiome Research in Pediatric Populations: From Association to Application,"Sunday, October 19, 2025",B401-B402,1607458,2:40 PM - 3:15 PM,Bridging the Gap: Microbiota-Directed Therapies in Pediatric Populations,"Maribeth Nicholson, MD, MPH",
80,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607466,1:55 PM - 2:20 PM,"Smart Bugs, Smarter Models: AI’s Role in Tracking Hospital Pathogens","Gregory R. Madden, MD, MSDS (he/him/his)",
80,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607461,2:20 PM - 2:45 PM,"Facing the Challenges and Pitfalls of LLMs, ChatGPT and the Policy Maze in Health Care Epidemiology","Westyn Branch-Elliman, MD, MMSc",
80,Symposium,1 - AI’s Role in Health Care Epidemiology Surveillance,"Sunday, October 19, 2025",B302-B304,1607455,2:45 PM - 3:15 PM,From Theory to Practice? LLMs and the Quest for HAI Surveillance Precision,"Jorge Salinas, MD",
81,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607467,1:55 PM - 2:20 PM,What's Hot in HIV Clinical Sciences,"Colleen F. Kelley, MD, MPH (she/her/hers)",
81,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607460,2:20 PM - 2:45 PM,What's Hot in ID Basic Sciences,"David A. Relman, MD (he/him/his)",
81,Symposium,7 - What's Hot in ID + HIV,"Sunday, October 19, 2025",Ballroom (Hall B1),1607456,2:45 PM - 3:15 PM,What's Hot in ID Clinical Sciences,"Patty W. Wright, MD (she/her/hers)",
82,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607468,1:48 PM - 2:05 PM,Ceftriaxone Should Not Be Used for Invasive MSSA Infections - Con,"Rebecca Same, MD (she/her/hers)",
82,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607465,2:05 PM - 2:20 PM,Nitazoxanide Should Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Pro,"Andi L. Shane, MD, MPH, MSc (she/her/hers)",
82,Debate-Style Session,5 - Mano-a-Mano​,"Sunday, October 19, 2025",B405-B407,1607462,2:20 PM - 2:40 PM,Nitazoxanide Should Not Be Used for Pediatric Immunocompromised Hosts With Severe or Prolonged Diarrhea and Positive Norovirus Test - Con,"Terri Stillwell, MD, MPH (she/her/hers)",
